iso3,year,internet_users_pct,mobile_subs_per100,broadband_per100,rd_pct_gdp,researchers_per_mn,tertiary_enrol_pct,electricity_rural_pct,gdp_pc_const2015,upper_secondary_pct,oa_ai_ag,oa_ai_all,oa_precision_ag,oa_works_all
HPC,1997,,0.0662767675975742,,,,2.84836006164551,,669.216519564763,,,,,
HPC,1998,,0.145324218662089,,,,2.91209006309509,,674.932470432039,,,,,
HPC,1999,,0.285186731034092,,,,2.97796988487244,,678.826293380214,,,,,
HPC,2000,,0.604080719435819,,,,3.24032998085022,,679.661916317719,,,,,
HPC,2001,,1.08529265223088,,,,3.52948999404907,,685.807417274643,,,,,
HPC,2002,,1.70308733228242,,,,3.82609009742737,,692.386060275808,,,,,
HPC,2003,,2.77603078902884,,,,4.06547021865845,7.22754448346314,699.537450245131,,,,,
HPC,2004,,4.28125762508617,,,,4.40012979507446,7.84482888197809,719.286073985495,,,,,
HPC,2005,,6.39214217230166,,,,4.72972011566162,7.53274299560256,737.815494830608,,,,,
HPC,2006,,10.7625195669399,0.0273220288052399,,,5.0988597869873,10.2795763926716,758.076010727433,,,,,
HPC,2007,,16.7191532210902,0.0479623657531338,,,5.42055988311768,9.88000448662132,777.852603441457,,,,,
HPC,2008,,24.7812280685377,0.068925956330304,,,5.94095993041992,11.2104033557666,799.010898073682,,,,,
HPC,2009,,30.8388736618464,0.0823294989967495,,,6.50473022460938,14.1011968480167,803.669382584904,,,,,
HPC,2010,,36.8359881370093,0.08387862854609,,,7.1113600730896,14.9044088767711,830.195436382547,,,,,
HPC,2011,,44.5982205032201,0.135569972100907,,,7.36318016052246,13.6920852756242,840.995109673087,,,,,
HPC,2012,,50.4639096972381,0.154192632383243,,,7.75029993057251,17.0976670901715,850.90537224906,,,,,
HPC,2013,,56.480357263253,0.186993154866272,,,8.12090969085693,17.7705883428194,878.389738901825,,,,,
HPC,2014,,61.7538177854788,0.255446556687736,,,8.39015007019043,19.6332285594586,900.23327280781,,,,,
HPC,2015,,66.5572239977314,0.276195274652414,,,8.46887016296387,17.7053028133061,917.924140878178,,,,,
HPC,2016,,65.09246540567,0.382348529709421,,,8.36925029754639,25.6746581572935,930.303195845621,,,,,
HPC,2017,,65.1418315273652,0.402848721466469,,,8.52756977081299,26.1293774092322,949.269457689577,,,,,
HPC,2018,,72.134817476378,0.54574408758872,,,8.68200016021729,27.7234365866889,961.125858662023,,,,,
HPC,2019,,68.0968402043626,0.514171867332499,,,8.76803016662598,28.8244504732623,974.069965846461,,,,,
HPC,2020,,70.9316903394181,0.627807532948656,,,8.93181037902832,29.3541270753589,947.580161647698,,,,,
HPC,2021,,74.4847568397299,0.671554280983301,,,9.09300994873047,30.889383779111,962.578481916824,,,,,
HPC,2022,,76.7140221946963,0.684833455807485,,,,30.5698718768694,983.847120090035,,,,,
HPC,2023,,,,,,,31.7595404367757,992.174917021435,,,,,
HPC,2024,,,,,,,37.6891708317074,1016.27398761692,,,,,
HRV,1990,0.0,0.004924384,,,,,100.0,9754.76325850554,,,,,
HRV,1991,,0.041675938,,,,,100.0,7842.64431877356,,,,,
HRV,1992,,0.131712739,,,,,100.0,7095.31004903355,,,,,
HRV,1993,0.0972,0.237500944,,,,,100.0,6490.91059131693,,,,,
HRV,1994,0.268,0.449514112,,,,,100.0,6795.79207585721,,,,,
HRV,1995,0.514,0.700796738,,,,,100.0,7304.72692228877,,,,,
HRV,1996,0.859,1.364742106,,,,,100.0,7858.19280544609,,,,,
HRV,1997,1.73,2.555942822,,,,,100.0,8383.47376326709,,,,,
HRV,1998,3.27,3.916366162,,,1058.21383,,100.0,8577.65913376916,,,,,
HRV,1999,4.41,6.405622704,,0.83157,1250.71645,,100.0,8541.53312242717,,,,,
HRV,2000,6.64488254374396,23.8782923669213,,1.04221,1554.71759,,100.0,8880.47789126428,,0.0,13.0,0.0,2403.0
HRV,2001,11.5585731811648,40.8037620371098,,0.91745,1549.19173,36.3740501403809,100.0,9515.92714476421,59.601978302002,0.0,7.0,0.0,2357.0
HRV,2002,17.76,53.709175243893,,0.94088,1990.8424,39.1618309020996,100.0,10062.0602516769,59.42094184218,0.0,23.0,0.0,3023.0
HRV,2003,22.75,58.9153701941586,0.0789470140149526,0.94098,1361.17206,42.3809814453125,100.0,10619.3351874985,59.1926622090778,0.0,20.0,0.0,3207.0
HRV,2004,30.91,65.7880083228617,0.607880732872148,1.02048,1657.56476,44.0762214660645,100.0,11059.1274155158,60.1638253315847,0.0,20.0,0.0,3718.0
HRV,2005,33.13999939,84.6023570995094,2.69358958132531,0.84799,1327.97321,47.2947196960449,100.0,11522.944604729,60.8355118436337,0.0,24.0,0.0,3827.0
HRV,2006,37.97999954,101.839751610362,5.83437601371704,0.73228,1338.95518,48.5975112915039,100.0,12104.2947219361,62.2649365189661,0.0,19.0,0.0,4575.0
HRV,2007,41.44,116.650501835747,8.96788983385829,0.78328,1419.96782,50.530590057373,100.0,12718.2002498979,65.222177794672,0.0,26.0,0.0,5615.0
HRV,2008,44.24,105.56585256074,12.2371762498346,0.87629,1551.807,52.3514518737793,100.0,12970.5143712302,66.2865892220749,1.0,31.0,0.0,7350.0
HRV,2009,50.58,108.455735141618,16.6418978640678,0.82999,1606.76105,51.9583015441895,100.0,12099.7045228367,67.4012668138715,0.0,37.0,0.0,8261.0
HRV,2010,56.55,114.582326334034,19.4799756808943,0.72875,1649.24941,57.0685997009277,100.0,11965.1414956676,67.9429093406412,0.0,53.0,0.0,8638.0
HRV,2011,57.7899789891444,119.489612280253,20.8566154553422,0.73493,1594.22493,59.3388595581055,100.0,11993.1337166457,70.7059707641602,0.0,49.0,0.0,9457.0
HRV,2012,61.9399731527956,116.719313041118,21.581851768721,0.73545,1567.46167,62.0256614685059,100.0,11780.5853491253,71.4543554801919,1.0,43.0,0.0,10030.0
HRV,2013,66.7476,111.281756214292,22.5042534905966,0.79163,1535.62032,66.7111129760742,100.0,11838.4554388595,72.7378831925185,0.0,52.0,1.0,10110.0
HRV,2014,68.5678992528467,105.732295385283,23.3319089868678,0.76744,1445.04267,68.6392517089844,100.0,11862.7815706266,73.2367342524235,0.0,50.0,0.0,10704.0
HRV,2015,69.8450359238281,105.543643003646,23.5726310188829,0.82388,1513.83841,68.4413986206055,100.0,12283.8750299177,73.9317184374003,0.0,66.0,1.0,10913.0
HRV,2016,72.6972696701463,106.718403536951,25.2341141328155,0.84569,1871.39921,69.5889511108398,100.0,12848.473748279,73.7981942734265,0.0,74.0,3.0,11741.0
HRV,2017,67.0961920368478,105.794763679153,26.865096097274,0.84354,1900.86092,71.3775863647461,100.0,13485.3711360576,74.7702240518096,1.0,78.0,1.0,11625.0
HRV,2018,75.2946259897258,109.034035401906,28.0156020023514,0.94608,1973.01528,72.8625411987305,100.0,14061.0597402919,75.9294495069669,1.0,132.0,2.0,12689.0
HRV,2019,79.0797836757554,110.493802074789,28.9682951804841,1.07723,2203.55061,74.0501174926758,100.0,14641.8735578488,76.7432110062647,4.0,187.0,4.0,12481.0
HRV,2020,78.32090004,110.666299439701,26.0744550144438,1.23536,2295.44402,74.738037109375,100.0,13545.7402289427,77.8751961615857,10.0,275.0,4.0,13432.0
HRV,2021,81.25396608,112.169438491978,26.7157501000099,1.24187,2414.42218,78.0067901611328,100.0,15395.2861605128,79.2693838869089,13.0,352.0,4.0,14736.0
HRV,2022,82.07155532,114.677195729643,27.6606739600213,1.41896,2534.42425,80.7626724243164,100.0,16618.3333786183,80.2918126045041,22.0,392.0,5.0,14088.0
HRV,2023,83.24117599,117.112604314708,28.4709561519529,1.38621,2440.27743,81.1775207519531,100.0,17225.4504515697,81.3520408036277,30.0,511.0,10.0,14648.0
HRV,2024,83.63240029,121.732525659138,29.5997367962687,,,,100.0,17854.3262648378,,26.0,534.0,5.0,14368.0
HTI,1990,0.0,0.0,,,,,,1627.31264525633,,,,,
HTI,1991,,0.0,,,,,,1624.49598864977,,,,,
HTI,1992,,0.0,,,,,,1507.81872889823,,,,,
HTI,1993,,0.0,,,,,,1398.25464638175,,,,,
HTI,1994,,0.0,,,,,,1207.6605445003,,,,,
HTI,1995,,0.0,,,,,9.4476278160484,1302.13491168553,,,,,
HTI,1996,0.00748,0.0,,,,,10.717952482281,1330.54039885269,,,,,
HTI,1997,,0.0,,,,,10.9390037410847,1340.99702096807,,,,,
HTI,1998,0.024,0.124055688,,,,,11.1604712538556,1344.9390395747,,,,,
HTI,1999,0.0707,0.304545982,,,,,11.3816629860619,1356.11344556059,,,,,
HTI,2000,0.231270714628821,0.662399130161549,,,,,7.1,1342.89490450523,,0.0,0.0,0.0,16.0
HTI,2001,0.340832326173809,1.08208239483874,,,,,13.2,1314.11419693969,,0.0,0.0,0.0,12.0
HTI,2002,0.893432988337908,1.62646188427236,,,,,9.9,1304.5293810385,,0.0,0.0,0.0,14.0
HTI,2003,1.64735834557778,3.65300473338088,,,,,18.7,1326.47161042212,3.85132002830505,0.0,0.0,0.0,15.0
HTI,2004,5.401261907622,4.48920531301938,,,,,8.5,1286.90282128221,,,,,
HTI,2005,6.376200199,5.52019567228578,,,,,8.3,1304.33303731231,,0.0,0.0,0.0,19.0
HTI,2006,6.796000004,13.020039359579,,,,,6.8,1305.03813815611,,0.0,1.0,0.0,25.0
HTI,2007,7.199999809,26.6715144811388,,,,,7.7,1343.61111422048,,0.0,0.0,0.0,36.0
HTI,2008,7.599999905,33.5754472826656,,,,,7.4,1356.53400140048,,0.0,0.0,0.0,35.0
HTI,2009,8.100000381,37.6486867698407,,,,,7.1,1412.89653523429,,0.0,0.0,0.0,41.0
HTI,2010,8.369999886,40.8026118567902,,,,,6.7,1317.58389339746,,0.0,0.0,0.0,45.0
HTI,2011,9.0,42.360470661138,,,,,6.0,1369.16921255852,,0.0,0.0,0.0,46.0
HTI,2012,9.800000191,60.5271659107243,0.0,,,,3.9,1354.88546124499,11.7493331049769,0.0,0.0,0.0,87.0
HTI,2013,10.60000038,70.044477000521,0.0,,,,3.3,1392.38204736859,,0.0,0.0,0.0,98.0
HTI,2014,11.39999962,65.2574823572396,0.0,,,,2.2,1411.76834802154,,0.0,0.0,0.0,103.0
HTI,2015,14.19999981,69.3702568086907,0.0128097405723445,,,,2.2,1411.12684746796,,0.0,0.0,0.0,115.0
HTI,2016,22.79999924,60.9477225087446,0.0126318271253869,,,,,1416.74881879698,,0.0,0.0,0.0,124.0
HTI,2017,27.20000076,58.2917858919698,0.276397485097184,,,,2.1,1432.67228609541,11.8015699386597,0.0,0.0,0.0,127.0
HTI,2018,32.4736271300557,60.232256515521,0.283697984065843,,,,1.8,1437.35251928349,,0.0,1.0,0.0,133.0
HTI,2019,35.76409912,61.6234088594647,0.280049919123204,,,,1.2,1394.42114071112,,0.0,2.0,0.0,166.0
HTI,2020,39.38809967,65.0933737275708,0.275706324027148,,,,,1331.69778506932,,0.0,1.0,0.0,214.0
HTI,2021,43.37919998,64.3451990252656,0.272537391690564,,,,,1292.71954963551,,0.0,2.0,0.0,230.0
HTI,2022,47.77470016,65.1889329311174,0.306790757611135,,,,,1256.72143592448,,0.0,2.0,0.0,237.0
HTI,2023,47.99269867,,,,,,2.9,1219.11871645847,,0.0,3.0,0.0,256.0
HTI,2024,47.8614006,,,,,,15.0,1154.68841945337,,0.0,4.0,0.0,256.0
HUN,1990,0.0,0.025491543,,,,,100.0,8646.44754423109,40.8641014099121,,,,
HUN,1991,0.00338,0.081708017,,,,,100.0,7618.64029551674,,,,,
HUN,1992,0.0484,0.224608151,,,,,100.0,7388.08229422743,,,,,
HUN,1993,0.193,0.441345432,,,,,100.0,7353.90020686221,,,,,
HUN,1994,0.484,1.382653252,,,,,100.0,7581.00102233039,,,,,
HUN,1995,0.677,2.566046652,,,,,100.0,7704.6409020455,,,,,
HUN,1996,0.969,4.589519791,,0.62791,1009.14592,,100.0,7725.69980358198,,,,,
HUN,1997,1.94,6.861470978,,0.69745,1083.88096,,100.0,7971.80554914825,,,,,
HUN,1998,3.89,10.42936893,,0.65606,1142.65899,,100.0,8297.85419511945,60.9295199915077,,,,
HUN,1999,5.86,15.91507583,,0.67067,1228.7746,,100.0,8578.19506388065,,,,,
HUN,2000,6.99967635062916,30.1874178164191,0.0333640806233195,0.78999,1411.99814,,100.0,8979.73578602949,,2.0,46.0,3.0,6546.0
HUN,2001,14.5285543028277,48.8598550757424,0.308694373488323,0.91225,1440.86103,42.3478889465332,100.0,9365.95393193015,55.0740013122559,0.0,33.0,4.0,7193.0
HUN,2002,16.67,67.9206400652722,1.09935763457707,0.98314,1473.69545,47.357421875,100.0,9836.94065083321,,0.0,123.0,3.0,8275.0
HUN,2003,21.63,78.5895249591872,2.61462031268687,0.91985,1499.67591,54.6346397399902,100.0,10253.723920764,,1.0,64.0,2.0,8574.0
HUN,2004,27.74,86.5295344708214,4.07614038403136,0.86077,1476.26637,61.5071411132812,100.0,10786.4881991495,68.5299549439554,0.0,43.0,0.0,8755.0
HUN,2005,38.97,92.5916175179366,6.4743496382668,0.92043,1575.84829,64.9774017333984,100.0,11272.7345428122,63.5524215698242,0.0,53.0,3.0,9966.0
HUN,2006,47.06,99.1619554459165,11.9323064817383,0.97835,1745.00319,66.3986663818359,100.0,11734.4544729813,71.1935433890503,0.0,62.0,2.0,10342.0
HUN,2007,53.3,109.924654791539,14.4957057357115,0.95488,1731.42684,66.2652969360352,100.0,11791.7074416876,72.4084913359163,1.0,46.0,1.0,10806.0
HUN,2008,61.0,122.038350719207,17.6762965927654,0.97817,1845.99803,63.9738388061523,100.0,11929.7209867703,73.2024025180816,0.0,48.0,2.0,11500.0
HUN,2009,62.0,117.908502208396,19.7645064510111,1.13027,2004.50214,61.9771690368652,100.0,11142.885928524,74.5380096435547,0.0,54.0,1.0,11922.0
HUN,2010,65.0,120.369453085535,21.639373536508,1.13102,2135.63344,60.7487602233887,100.0,11287.3686666108,75.6911087036133,0.0,62.0,4.0,12088.0
HUN,2011,68.0199878861296,117.526065994308,23.2549245597223,1.18116,2309.99213,59.9984893798828,100.0,11536.3578996772,76.6575622558594,0.0,73.0,4.0,13053.0
HUN,2012,70.579998153838,116.767825095297,24.1618038721448,1.25758,2400.89424,60.6758003234863,99.9,11440.7622718825,77.6319808959961,1.0,70.0,8.0,13682.0
HUN,2013,72.6439,117.200126277309,26.2621916555453,1.38449,2527.84945,57.5212211608887,100.0,11729.5720798501,78.487419128418,0.0,57.0,5.0,14294.0
HUN,2014,75.6531974544103,118.895659080821,26.164233392363,1.3437,2654.79529,53.4245910644531,100.0,12287.3779441033,74.1223602294922,0.0,81.0,5.0,16118.0
HUN,2015,72.8347370323805,100.623739037612,27.6322359587573,1.33884,2569.66887,50.9797401428223,100.0,12782.9412577973,75.0991821289062,1.0,80.0,4.0,17283.0
HUN,2016,79.2594121273057,101.442011503556,28.6887907811727,1.17645,2625.94197,50.7361488342285,100.0,13145.6559885563,76.0597763061523,3.0,106.0,0.0,17369.0
HUN,2017,76.7505471201922,101.629260697653,30.2136178819417,1.31498,2902.24254,51.3840599060059,100.0,13734.2442804335,77.2879816467953,2.0,128.0,3.0,17660.0
HUN,2018,76.0743606365063,102.737202940663,31.5062908247816,1.50196,3846.48666,52.5629386901855,100.0,14533.7783144312,78.5578395041174,9.0,209.0,10.0,19106.0
HUN,2019,80.3716936050482,105.141557934591,32.6466329851573,1.46473,4021.15293,54.2122917175293,100.0,15290.8085466331,79.0355701722967,6.0,372.0,5.0,22139.0
HUN,2020,84.77115202,105.981902376717,33.4922037196533,1.58067,4309.61589,56.6071815490723,100.0,14664.2971195385,80.0114974975586,27.0,558.0,19.0,23792.0
HUN,2021,88.64083466,105.137285804787,34.8391868436369,1.63327,4452.48668,58.6536102294922,100.0,15787.9535427563,81.5076989037062,24.0,651.0,11.0,25150.0
HUN,2022,89.14282688,105.793848314995,36.5338104764554,1.39056,4725.1504,60.2746810913086,100.0,16487.7973935944,79.8080673217773,37.0,883.0,31.0,27014.0
HUN,2023,91.4500713,105.054424922699,36.7901885342462,1.37748,4567.0829,56.5924415588379,100.0,16375.0462724192,83.8787312589267,56.0,1036.0,27.0,28239.0
HUN,2024,93.77898628,104.58063059269,37.542262483936,,,60.5168685913086,100.0,16543.1049095203,,64.0,1327.0,35.0,28175.0
IBD,1990,,0.0097222491259206,,,,9.07730960845947,,2199.85579402121,,,,,
IBD,1991,,0.0197115150172481,,,,9.4219799041748,,2190.69429962745,,,,,
IBD,1992,,0.0394136849877246,,,,10.9922199249268,,2192.10191117391,,,,,
IBD,1993,,0.0764793493646392,,,,10.7540302276611,,2239.08845117863,,,,,
IBD,1994,,0.159580431413032,,,,11.6766595840454,,2285.90326475894,,,,,
IBD,1995,,0.316091887827083,,,,12.2933597564697,,2345.0200179345,,,,,
IBD,1996,,0.560301309003997,,,526.376303261553,11.8981704711914,,2438.57026790401,,,,,
IBD,1997,,1.02514795194063,,,,14.2854900360107,,2535.13968073643,,,,,
IBD,1998,,1.67581816315641,,,464.386694697773,14.5565900802612,,2568.12192743974,,,,,
IBD,1999,,3.03259205624373,,0.580956392928416,,15.4099798202515,,2628.91861646535,,,,,
IBD,2000,,5.47467352566496,,0.650023289183398,497.226893331939,16.2139205932617,75.13480227647,2750.17686745674,,,,,
IBD,2001,,8.50558304526989,0.0312675402193409,0.673820416736299,,17.2033996582031,76.2075440993732,2816.85409923483,,,,,
IBD,2002,,11.7587168705392,0.136796975724486,0.721993156476626,,18.6798000335693,76.4416922760946,2910.66880220101,,,,,
IBD,2003,,15.875110967005,0.37978647906023,0.76192435543119,,20.156099319458,77.7238345835608,3048.08979022397,,,,,
IBD,2004,,21.7147191388249,0.869697659939578,0.791453023286595,,21.3158397674561,77.7993389574338,3247.59840290551,,,,,
IBD,2005,8.7,29.2124290748869,1.32574903633345,0.820702993603394,624.05657474121,22.308780670166,79.4027123786552,3445.54326791071,,,,,
IBD,2006,10.5,37.7034124431668,1.91176938385386,0.851756786017962,,24.1985492706299,79.6312575082242,3693.37066538383,,,,,
IBD,2007,13.7,47.111927368264,2.6800702464772,0.879039992116509,,24.9976596832275,81.8534187854812,3983.75786510527,,,,,
IBD,2008,17.1,57.4657355033001,3.52038807315069,0.926059579315417,,26.4676303863525,82.8718992161406,4177.43900963448,,,,,
IBD,2009,20.7,67.6645385076574,4.4343467571501,1.00674702346533,,27.5671901702881,83.5010640865654,4249.82071937767,,,,,
IBD,2010,25.0,78.8034873857696,5.40546728096512,1.07214548766582,682.594592761641,29.3168201446533,85.2027028193764,4533.00914065275,,,,,
IBD,2011,28.5,87.5699733573061,6.43887092303887,1.08697002159114,,31.60080909729,86.8175118376147,4770.82824838185,,,,,
IBD,2012,31.5,91.8022167500843,7.17602021441862,1.17518591669319,,33.3618087768555,87.0092030202125,4977.09090605651,,,,,
IBD,2013,34.0,96.5675975043589,7.73420357194198,1.1716062297587,,34.6321601867676,88.842893142045,5179.63613332378,,,,,
IBD,2014,36.4,99.2665312728336,8.17827220320881,1.2963753622998,,38.5710983276367,90.0143652167781,5370.20489610287,,,,,
IBD,2015,39.1,99.4,10.0,1.34020427008938,785.801670436886,40.3413391113281,91.1532868380512,5546.81934137697,,,,,
IBD,2016,43.2,103.9,11.1,1.35801073355302,,41.3350410461426,92.4933706882817,5738.52582613831,,,,,
IBD,2017,46.6,106.8,13.0,1.33446805150401,,42.1075210571289,93.9833086168185,5978.75957459242,,,,,
IBD,2018,50.3,108.3,13.5,1.38963654884501,848.984699665044,42.8337593078613,95.9302364109512,6215.67638120711,,,,,
IBD,2019,56.3,111.0,14.6,1.43141463649453,,43.9086608886719,96.4399803810137,6412.74148413925,,,,,
IBD,2020,65.4,109.6,15.87,1.58734956120548,959.586951104022,45.7753410339355,97.1084901733352,6287.10346120634,,,,,
IBD,2021,70.3,111.6,17.46,1.77054384540358,,48.078239440918,99.2073269083509,6729.33339266546,,,,,
IBD,2022,74.4,112.2,18.89,1.83450349802395,,50.1821708679199,98.995522633428,6950.42582854395,,,,,
IBD,2023,77.3,113.9,20.1,1.8752807844862,,52.1241912841797,99.1962205969677,7237.59788175414,,,,,
IBD,2024,79.9,114.9,21.16,,,52.829891204834,98.6177116846419,7516.23109692996,,,,,
IBT,1990,,0.0078630831149032,,,,8.12067031860352,,1932.55369448941,,,,,
IBT,1991,,0.0160076290641346,,,,8.38817024230957,,1922.21767480433,,,,,
IBT,1992,,0.0322092801409609,,,,9.62351036071777,,1919.76604607195,,,,,
IBT,1993,,0.0627113109303628,,,,9.40445041656494,,1951.19175848114,,,,,
IBT,1994,,0.130222089656856,,,,10.0930099487305,,1982.74389077096,,,,,
IBT,1995,,0.254356073729482,,,,10.5301303863525,,2028.12068474097,,,,,
IBT,1996,,0.449324840166822,,,,10.1860198974609,,2102.72086582516,,,,,
IBT,1997,,0.820574486718177,,,,12.0109100341797,,2177.73389640408,,,,,
IBT,1998,,1.33972700318959,,,,12.1943702697754,,2202.00849807075,,,,,
IBT,1999,,2.42004596011823,,,,12.8300504684448,,2247.12559032262,,,,,
IBT,2000,,4.36514363519844,,0.633964390130209,,13.4703903198242,63.9483234498759,2340.82875174853,,,,,
IBT,2001,,6.80466935149656,,0.659554737443174,,14.3240900039673,65.9271921068993,2391.86557804998,,,,,
IBT,2002,,9.46100599307691,0.133709627043478,0.704195633275327,,15.4760999679565,66.187198600659,2466.37534927867,,,,,
IBT,2003,,12.8232277717152,0.35874008139947,0.755849389341781,,16.6210899353027,65.0386274056172,2572.95758342267,,,,,
IBT,2004,,17.7449697426582,0.798916371210812,0.782519629939138,,17.5342903137207,64.7625141171387,2731.20917223408,,,,,
IBT,2005,7.2,24.2348780569147,1.09409763501102,0.804681362613175,576.1977540687,18.3835792541504,66.2014483747308,2886.65266109948,,,,,
IBT,2006,8.7,32.2505184683296,1.60760887880417,0.845868501332795,,19.8638801574707,66.9286184059935,3079.20147750429,,,,,
IBT,2007,11.3,41.1614313945032,2.11923910839176,0.849371845962723,,20.5265102386475,67.018084093194,3302.82526069676,,,,,
IBT,2008,14.0,51.2337399589212,2.76960335533862,0.916378319952868,,21.6924991607666,68.9156068654496,3449.8203963698,,,,,
IBT,2009,16.9,60.3834424585558,3.49990204994993,0.993350210659469,,22.640739440918,70.5390184933987,3504.47378188872,,,,,
IBT,2010,20.3,70.2868560097238,4.16222991461336,1.05709931860512,627.51728180266,23.9923896789551,71.2456537520088,3721.63119008758,,,,,
IBT,2011,23.2,78.5672470280886,5.19210532418459,1.07405881316922,,25.6595001220703,72.4684619636763,3898.12924678617,,,,,
IBT,2012,25.7,83.1338102350563,5.59690590057099,1.17030194642158,,26.9026508331299,73.1661388216042,4049.02401734632,,,,,
IBT,2013,27.8,88.1517876718314,5.97398367436259,1.1527806798398,,27.7377204895019,74.3235340847094,4204.1114505155,,,,,
IBT,2014,30.1,91.5568489284904,6.36648239556667,1.28385612898363,,30.4351806640625,74.5396575636303,4349.50164662377,,,,,
IBT,2015,32.8,92.1,7.6,1.30949018439984,719.277677279341,31.5849208831787,75.0486014669856,4477.24409653758,,,,,
IBT,2016,36.4,95.7,8.5,1.34300113319404,,32.1406402587891,77.7739214437624,4614.08685562372,,,,,
IBT,2017,39.5,98.0,9.9,1.30445207761074,,32.534610748291,79.5749977985785,4788.10478996534,,,,,
IBT,2018,42.9,100.0,10.3,1.37742122178945,,32.9231109619141,80.7333592378611,4959.05836315983,,,,,
IBT,2019,47.8,102.9,11.1,1.38371472102598,,33.7504501342773,81.4512061311095,5097.1350886918,,,,,
IBT,2020,55.1,102.5,12.06,1.5739543653088,,34.881721496582,81.812786820815,4975.19205124347,,,,,
IBT,2021,59.3,104.2,13.23,1.74106452597515,,36.371711730957,83.4501565075099,5288.48751677048,,,,,
IBT,2022,63.0,105.2,14.29,1.81332330587806,,37.5708808898926,82.9563300446787,5440.77771363889,,,,,
IBT,2023,65.5,106.7,15.18,1.83676717753263,,38.8012886047363,83.3866144445663,5634.16482692317,,,,,
IBT,2024,67.7,107.0,15.94,,,39.3488082885742,83.9067071854987,5825.50541967732,,,,,
IDA,1990,,0.0003675455163057,,,,3.81779003143311,,878.988181008032,,,,,
IDA,1991,,0.0011857514360601,,,,3.82239007949829,,874.021161524892,,,,,
IDA,1992,,0.0024282299243645,,,,3.76781988143921,,868.113676506683,,,,,
IDA,1993,,0.0064745134812521,,,,3.83015990257263,,852.351569441917,,,,,
IDA,1994,,0.011645419885143,,,,3.83544993400574,,839.084840240397,,,,,
IDA,1995,,0.0186609487769214,,,,3.87375998497009,,846.953376978529,,,,,
IDA,1996,,0.0307040562856258,,,,3.98690009117127,,866.087460638412,,,,,
IDA,1997,,0.055818183378159,,,,4.09068012237549,,877.062061611688,,,,,
IDA,1998,,0.10181904530408,,,,4.22511005401611,,885.37592759161,,,,,
IDA,1999,,0.191862291886696,,,,4.38017988204956,,889.989738156118,,,,,
IDA,2000,,0.379343905158673,,,,4.6884298324585,26.020508245878,902.727878479473,,,,,
IDA,2001,,0.771705285223934,,,,5.11937999725342,29.1496243562258,917.222006498417,,,,,
IDA,2002,,1.41951534368471,,,,5.33851003646851,30.5290268395724,944.764140365419,,,,,
IDA,2003,,2.2916341579838,,,,5.5499701499939,28.1128680659076,966.711421750773,,,,,
IDA,2004,,4.12528385995913,,,,5.78554010391235,27.6190793977345,1007.42076408979,,,,,
IDA,2005,2.2,7.40242836400794,0.0165308717247417,,,6.2495698928833,28.8700590573966,1044.65404144036,,,,,
IDA,2006,2.8,13.912991270452,,,,6.58255004882812,31.8560472336216,1081.58606287181,,,,,
IDA,2007,3.7,21.6422678475188,0.0478680247887243,,,6.94739007949829,29.5369560483246,1118.49861077272,,,,,
IDA,2008,4.2,31.0400857878706,0.0756403273565087,,,7.35834980010986,32.6920004882948,1147.24627389385,,,,,
IDA,2009,4.9,37.0796442317263,0.139391573291298,,,8.02299976348877,35.6057427687912,1176.8794999748,,,,,
IDA,2010,5.9,43.5583347473519,0.186734442343409,,,8.64418029785156,35.2972968886534,1220.95123872251,,,,,
IDA,2011,6.8,50.6339626108806,0.303146612303329,,,9.07277011871338,36.9768551650097,1242.31604652501,,,,,
IDA,2012,7.9,56.5582401749286,0.336074269034754,,,9.49693965911865,39.2524352456944,1256.89332471361,,,,,
IDA,2013,9.4,62.6214216477954,0.447356753282154,,,9.83683967590332,39.9568627795413,1297.88287583466,,,,,
IDA,2014,11.6,68.4201592373232,0.675727391906908,,,10.1054496765137,39.3797436722542,1339.89861488766,,,,,
IDA,2015,14.2,70.7,0.8,,,10.3262100219727,40.2479214573689,1357.9051932623,,,,,
IDA,2016,16.9,71.8,1.1,,,10.4179496765137,45.9923678384661,1372.7296442096,,,,,
IDA,2017,19.2,72.5,1.2,,,10.5911903381348,48.7692226438817,1397.38370461298,,,,,
IDA,2018,22.0,76.5,1.3,,,10.8586797714233,49.0536355548708,1427.14883414215,,,,,
IDA,2019,24.2,80.4,1.4,,,11.6913900375366,50.8099320268944,1451.18305482757,,,,,
IDA,2020,27.0,82.8,1.61,,,11.8063497543335,51.5874324008419,1394.41549981948,,,,,
IDA,2021,29.8,84.4,1.86,,,12.1378402709961,52.9966565963629,1418.97233507819,,,,,
IDA,2022,32.8,86.6,2.09,,,12.0069704055786,53.1860863363786,1452.67025448891,,,,,
IDA,2023,34.5,88.0,2.35,,,12.314169883728,54.6266185152357,1466.40467616719,,,,,
IDA,2024,36.4,86.7,2.51,,,12.7190599441528,57.3989331831117,1498.37807376176,,,,,
IDB,1990,,0.000752992189287,,,,4.26107978820801,,1359.75619429123,,,,,
IDB,1991,,0.0029523704565062,,,,4.17679977416992,,1344.83353604134,,,,,
IDB,1992,,0.0049372261552383,,,,4.06719017028809,,1343.84832109261,,,,,
IDB,1993,,0.0089039884725008,,,,4.05819988250732,,1304.69571472261,,,,,
IDB,1994,,0.0141667637900919,,,,4.1597900390625,,1281.213878396,,,,,
